,PCT,Crime,Year,Nbr of Crimes,variable,Neighborhood
11326,66.0,FELONY ASSAULT                        ,2014,123.0,0,Borough Park
11327,66.0,FELONY ASSAULT                        ,2014,123.0,1,Ocean Parkway
11328,66.0,BURGLARY                              ,2014,285.0,0,Borough Park
11329,66.0,BURGLARY                              ,2014,285.0,1,Ocean Parkway
11330,66.0,GRAND LARCENY                         ,2014,498.0,0,Borough Park
11331,66.0,GRAND LARCENY                         ,2014,498.0,1,Ocean Parkway
11332,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2014,97.0,0,Borough Park
11333,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2014,97.0,1,Ocean Parkway
11334,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2014,1154.0,0,Borough Park
11335,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2014,1154.0,1,Ocean Parkway
11336,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2015,4.0,0,Borough Park
11337,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2015,4.0,1,Ocean Parkway
11338,66.0,RAPE                                  ,2015,20.0,0,Borough Park
11339,66.0,RAPE                                  ,2015,20.0,1,Ocean Parkway
11340,66.0,ROBBERY                               ,2015,133.0,0,Borough Park
11341,66.0,ROBBERY                               ,2015,133.0,1,Ocean Parkway
11342,66.0,FELONY ASSAULT                        ,2015,159.0,0,Borough Park
11343,66.0,FELONY ASSAULT                        ,2015,159.0,1,Ocean Parkway
11344,66.0,BURGLARY                              ,2015,258.0,0,Borough Park
11345,66.0,BURGLARY                              ,2015,258.0,1,Ocean Parkway
11346,66.0,GRAND LARCENY                         ,2015,473.0,0,Borough Park
11347,66.0,GRAND LARCENY                         ,2015,473.0,1,Ocean Parkway
11348,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2015,90.0,0,Borough Park
11349,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2015,90.0,1,Ocean Parkway
11350,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2015,1137.0,0,Borough Park
11351,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2015,1137.0,1,Ocean Parkway
11352,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2016,1.0,0,Borough Park
11353,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2016,1.0,1,Ocean Parkway
11354,66.0,RAPE                                  ,2016,15.0,0,Borough Park
11355,66.0,RAPE                                  ,2016,15.0,1,Ocean Parkway
11356,66.0,ROBBERY                               ,2016,123.0,0,Borough Park
11357,66.0,ROBBERY                               ,2016,123.0,1,Ocean Parkway
11358,66.0,FELONY ASSAULT                        ,2016,178.0,0,Borough Park
11359,66.0,FELONY ASSAULT                        ,2016,178.0,1,Ocean Parkway
11360,66.0,BURGLARY                              ,2016,166.0,0,Borough Park
11361,66.0,BURGLARY                              ,2016,166.0,1,Ocean Parkway
11362,66.0,GRAND LARCENY                         ,2016,468.0,0,Borough Park
11363,66.0,GRAND LARCENY                         ,2016,468.0,1,Ocean Parkway
11364,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2016,89.0,0,Borough Park
11365,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2016,89.0,1,Ocean Parkway
11366,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2016,1040.0,0,Borough Park
11367,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2016,1040.0,1,Ocean Parkway
11368,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2017,0.0,0,Borough Park
11369,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2017,0.0,1,Ocean Parkway
11370,66.0,RAPE                                  ,2017,11.0,0,Borough Park
11371,66.0,RAPE                                  ,2017,11.0,1,Ocean Parkway
11372,66.0,ROBBERY                               ,2017,103.0,0,Borough Park
11373,66.0,ROBBERY                               ,2017,103.0,1,Ocean Parkway
11374,66.0,FELONY ASSAULT                        ,2017,152.0,0,Borough Park
11375,66.0,FELONY ASSAULT                        ,2017,152.0,1,Ocean Parkway
11376,66.0,BURGLARY                              ,2017,159.0,0,Borough Park
11377,66.0,BURGLARY                              ,2017,159.0,1,Ocean Parkway
11378,66.0,GRAND LARCENY                         ,2017,406.0,0,Borough Park
11379,66.0,GRAND LARCENY                         ,2017,406.0,1,Ocean Parkway
11380,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2017,81.0,0,Borough Park
11381,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2017,81.0,1,Ocean Parkway
11382,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2017,912.0,0,Borough Park
11383,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2017,912.0,1,Ocean Parkway
11384,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2018,0.0,0,Borough Park
11385,66.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2018,0.0,1,Ocean Parkway
11386,66.0,RAPE                                  ,2018,20.0,0,Borough Park
11387,66.0,RAPE                                  ,2018,20.0,1,Ocean Parkway
11388,66.0,ROBBERY                               ,2018,101.0,0,Borough Park
11389,66.0,ROBBERY                               ,2018,101.0,1,Ocean Parkway
11390,66.0,FELONY ASSAULT                        ,2018,141.0,0,Borough Park
11391,66.0,FELONY ASSAULT                        ,2018,141.0,1,Ocean Parkway
11392,66.0,BURGLARY                              ,2018,186.0,0,Borough Park
11393,66.0,BURGLARY                              ,2018,186.0,1,Ocean Parkway
11394,66.0,GRAND LARCENY                         ,2018,447.0,0,Borough Park
11395,66.0,GRAND LARCENY                         ,2018,447.0,1,Ocean Parkway
11396,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2018,79.0,0,Borough Park
11397,66.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2018,79.0,1,Ocean Parkway
11398,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2018,974.0,0,Borough Park
11399,66.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2018,974.0,1,Ocean Parkway
11400,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,26.0,0,East Flatbush
11401,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,26.0,1,Rugby
11402,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,26.0,2,Farragut
11403,67.0,RAPE                                  ,2000,71.0,0,East Flatbush
11404,67.0,RAPE                                  ,2000,71.0,1,Rugby
11405,67.0,RAPE                                  ,2000,71.0,2,Farragut
11406,67.0,ROBBERY                               ,2000,743.0,0,East Flatbush
11407,67.0,ROBBERY                               ,2000,743.0,1,Rugby
11408,67.0,ROBBERY                               ,2000,743.0,2,Farragut
11409,67.0,FELONY ASSAULT                        ,2000,905.0,0,East Flatbush
11410,67.0,FELONY ASSAULT                        ,2000,905.0,1,Rugby
11411,67.0,FELONY ASSAULT                        ,2000,905.0,2,Farragut
11412,67.0,BURGLARY                              ,2000,851.0,0,East Flatbush
11413,67.0,BURGLARY                              ,2000,851.0,1,Rugby
11414,67.0,BURGLARY                              ,2000,851.0,2,Farragut
11415,67.0,GRAND LARCENY                         ,2000,561.0,0,East Flatbush
11416,67.0,GRAND LARCENY                         ,2000,561.0,1,Rugby
11417,67.0,GRAND LARCENY                         ,2000,561.0,2,Farragut
11418,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,829.0,0,East Flatbush
11419,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,829.0,1,Rugby
11420,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,829.0,2,Farragut
11421,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2000,3986.0,0,East Flatbush
11422,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2000,3986.0,1,Rugby
11423,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2000,3986.0,2,Farragut
11424,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,21.0,0,East Flatbush
11425,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,21.0,1,Rugby
11426,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,21.0,2,Farragut
11427,67.0,RAPE                                  ,2001,53.0,0,East Flatbush
11428,67.0,RAPE                                  ,2001,53.0,1,Rugby
11429,67.0,RAPE                                  ,2001,53.0,2,Farragut
11430,67.0,ROBBERY                               ,2001,685.0,0,East Flatbush
11431,67.0,ROBBERY                               ,2001,685.0,1,Rugby
11432,67.0,ROBBERY                               ,2001,685.0,2,Farragut
11433,67.0,FELONY ASSAULT                        ,2001,743.0,0,East Flatbush
11434,67.0,FELONY ASSAULT                        ,2001,743.0,1,Rugby
11435,67.0,FELONY ASSAULT                        ,2001,743.0,2,Farragut
11436,67.0,BURGLARY                              ,2001,848.0,0,East Flatbush
11437,67.0,BURGLARY                              ,2001,848.0,1,Rugby
11438,67.0,BURGLARY                              ,2001,848.0,2,Farragut
11439,67.0,GRAND LARCENY                         ,2001,603.0,0,East Flatbush
11440,67.0,GRAND LARCENY                         ,2001,603.0,1,Rugby
11441,67.0,GRAND LARCENY                         ,2001,603.0,2,Farragut
11442,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,702.0,0,East Flatbush
11443,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,702.0,1,Rugby
11444,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,702.0,2,Farragut
11445,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2001,3655.0,0,East Flatbush
11446,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2001,3655.0,1,Rugby
11447,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2001,3655.0,2,Farragut
11448,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2002,25.0,0,East Flatbush
11449,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2002,25.0,1,Rugby
11450,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2002,25.0,2,Farragut
11451,67.0,RAPE                                  ,2002,60.0,0,East Flatbush
11452,67.0,RAPE                                  ,2002,60.0,1,Rugby
11453,67.0,RAPE                                  ,2002,60.0,2,Farragut
11454,67.0,ROBBERY                               ,2002,676.0,0,East Flatbush
11455,67.0,ROBBERY                               ,2002,676.0,1,Rugby
11456,67.0,ROBBERY                               ,2002,676.0,2,Farragut
11457,67.0,FELONY ASSAULT                        ,2002,649.0,0,East Flatbush
11458,67.0,FELONY ASSAULT                        ,2002,649.0,1,Rugby
11459,67.0,FELONY ASSAULT                        ,2002,649.0,2,Farragut
11460,67.0,BURGLARY                              ,2002,712.0,0,East Flatbush
11461,67.0,BURGLARY                              ,2002,712.0,1,Rugby
11462,67.0,BURGLARY                              ,2002,712.0,2,Farragut
11463,67.0,GRAND LARCENY                         ,2002,628.0,0,East Flatbush
11464,67.0,GRAND LARCENY                         ,2002,628.0,1,Rugby
11465,67.0,GRAND LARCENY                         ,2002,628.0,2,Farragut
11466,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2002,594.0,0,East Flatbush
11467,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2002,594.0,1,Rugby
11468,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2002,594.0,2,Farragut
11469,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2002,3344.0,0,East Flatbush
11470,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2002,3344.0,1,Rugby
11471,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2002,3344.0,2,Farragut
11472,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2003,28.0,0,East Flatbush
11473,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2003,28.0,1,Rugby
11474,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2003,28.0,2,Farragut
11475,67.0,RAPE                                  ,2003,48.0,0,East Flatbush
11476,67.0,RAPE                                  ,2003,48.0,1,Rugby
11477,67.0,RAPE                                  ,2003,48.0,2,Farragut
11478,67.0,ROBBERY                               ,2003,528.0,0,East Flatbush
11479,67.0,ROBBERY                               ,2003,528.0,1,Rugby
11480,67.0,ROBBERY                               ,2003,528.0,2,Farragut
11481,67.0,FELONY ASSAULT                        ,2003,610.0,0,East Flatbush
11482,67.0,FELONY ASSAULT                        ,2003,610.0,1,Rugby
11483,67.0,FELONY ASSAULT                        ,2003,610.0,2,Farragut
11484,67.0,BURGLARY                              ,2003,603.0,0,East Flatbush
11485,67.0,BURGLARY                              ,2003,603.0,1,Rugby
11486,67.0,BURGLARY                              ,2003,603.0,2,Farragut
11487,67.0,GRAND LARCENY                         ,2003,596.0,0,East Flatbush
11488,67.0,GRAND LARCENY                         ,2003,596.0,1,Rugby
11489,67.0,GRAND LARCENY                         ,2003,596.0,2,Farragut
11490,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2003,522.0,0,East Flatbush
11491,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2003,522.0,1,Rugby
11492,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2003,522.0,2,Farragut
11493,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2003,2935.0,0,East Flatbush
11494,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2003,2935.0,1,Rugby
11495,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2003,2935.0,2,Farragut
11496,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2004,25.0,0,East Flatbush
11497,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2004,25.0,1,Rugby
11498,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2004,25.0,2,Farragut
11499,67.0,RAPE                                  ,2004,49.0,0,East Flatbush
11500,67.0,RAPE                                  ,2004,49.0,1,Rugby
11501,67.0,RAPE                                  ,2004,49.0,2,Farragut
11502,67.0,ROBBERY                               ,2004,492.0,0,East Flatbush
11503,67.0,ROBBERY                               ,2004,492.0,1,Rugby
11504,67.0,ROBBERY                               ,2004,492.0,2,Farragut
11505,67.0,FELONY ASSAULT                        ,2004,497.0,0,East Flatbush
11506,67.0,FELONY ASSAULT                        ,2004,497.0,1,Rugby
11507,67.0,FELONY ASSAULT                        ,2004,497.0,2,Farragut
11508,67.0,BURGLARY                              ,2004,537.0,0,East Flatbush
11509,67.0,BURGLARY                              ,2004,537.0,1,Rugby
11510,67.0,BURGLARY                              ,2004,537.0,2,Farragut
11511,67.0,GRAND LARCENY                         ,2004,644.0,0,East Flatbush
11512,67.0,GRAND LARCENY                         ,2004,644.0,1,Rugby
11513,67.0,GRAND LARCENY                         ,2004,644.0,2,Farragut
11514,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2004,538.0,0,East Flatbush
11515,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2004,538.0,1,Rugby
11516,67.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2004,538.0,2,Farragut
11517,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2004,2782.0,0,East Flatbush
11518,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2004,2782.0,1,Rugby
11519,67.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2004,2782.0,2,Farragut
11520,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2005,19.0,0,East Flatbush
11521,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2005,19.0,1,Rugby
11522,67.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2005,19.0,2,Farragut
11523,67.0,RAPE                                  ,2005,44.0,0,East Flatbush
11524,67.0,RAPE                                  ,2005,44.0,1,Rugby
11525,67.0,RAPE                                  ,2005,44.0,2,Farragut
11526,67.0,ROBBERY                               ,2005,523.0,0,East Flatbush
11527,67.0,ROBBERY                               ,2005,523.0,1,Rugby
11528,67.0,ROBBERY                               ,2005,523.0,2,Farragut
11529,67.0,FELONY ASSAULT                        ,2005,481.0,0,East Flatbush
11530,67.0,FELONY ASSAULT                        ,2005,481.0,1,Rugby
11531,67.0,FELONY ASSAULT                        ,2005,481.0,2,Farragut
11532,67.0,BURGLARY                              ,2005,540.0,0,East Flatbush
11533,67.0,BURGLARY                              ,2005,540.0,1,Rugby
11534,67.0,BURGLARY                              ,2005,540.0,2,Farragut
11535,67.0,GRAND LARCENY                         ,2005,663.0,0,East Flatbush
11536,67.0,GRAND LARCENY                         ,2005,663.0,1,Rugby
11537,67.0,GRAND LARCENY                         ,2005,663.0,2,Farragut
